2.2736714,2.037766,4,7a3ed9de
5.869768,-1.3798953,4,7a2e46fa
-2.9934359,-4.256644,3,7a215454
5.771614,0.6222139,3,7a2c8d42
0.6668739,3.346411,3,7a291fcc
-2.3443713,-1.2321693,3,7a3ad064
2.012138,2.838147,4,7a39c8d6
1.2366761,1.313526,3,7a36ced8
5.065973,-2.047609,4,7a39aed2
-2.4816194,3.432428,3,7a29ae88
-6.576006,-2.9857132,3,7a3a7b96
5.253145,-1.2978723,4,7a1e1d34
-0.69666743,3.2037594,4,7a22e4ae
-4.7749367,-0.5019705,4,7a1c92a2
-3.882705,-3.142127,4,7a27ff0c
3.2965732,-3.738736,2,7a3defa6
-3.7329473,-2.6358721,2,7a235c7c
1.5950459,1.704765,2,7a3e28a4
-0.14775507,2.2766247,4,7a1d412a
4.386794,2.67892,4,7a3b0746
6.158341,-0.360542,4,7a3d95ba
2.4018674,-0.25178698,4,7a1f4c5e
4.845738,0.9037764,3,7a2798f0
3.0909412,-3.1342907,2,7a4272ec
2.658282,-0.71251446,2,7a21e888
-5.563913,-3.414106,2,7a2aac98
4.781795,0.35475814,2,7a25c46c
5.915622,-1.6054537,2,7a1cb868
2.2995174,4.5254064,2,7a1eb9b0
0.59249336,-2.432867,2,7a2e0d34
-0.2509208,0.8081667,2,7a32c9c8
5.1702156,-0.7992847,2,7a2186cc
-6.404721,-0.23519842,4,7a36da72
3.6817002,4.2964606,4,7a38a334
5.2359753,-1.2478964,3,7a3cd94a
-1.6108346,4.784385,3,7a1c82f8
-2.404146,-0.6853771,3,7a3e49ec
3.3306658,-1.1290972,3,7a362e1a
4.969153,-1.3464098,4,7a428494
5.0822234,2.4256284,4,7a3c61b8
-2.9374263,-3.7785382,4,7a4115b4
2.3067758,4.550393,4,7a330960
3.7374148,0.19916743,4,7a344ffa
-2.8965778,-3.7871966,4,7a3b4210
-3.8634064,-4.42693,3,7a33e718
-2.1285892,1.696441,4,7a43e8fc
2.1699672,-1.6511557,4,7a3c40c0
-2.8925703,-4.287575,2,7a3a6034
-1.1013815,-2.180729,2,7a1cfada
3.2701204,-0.7967916,2,7a388e80
-5.987338,-2.6737885,2,7a2305ce
0.12015307,-1.9661623,2,7a41b4b0
3.0266607,-0.7916457,2,7a3faaa8
-0.45583472,3.9695346,2,7a2c4f30
4.4171653,1.4342517,2,7a2eebb4
-6.864345,-0.5744062,4,7a3fdae6
-1.5159785,4.2890763,4,7a348db2
-0.65654236,-0.10110392,4,7a39d970
-3.6156845,1.488977,4,7a3c7ba8
1.6121296,-1.5119878,4,7a3d797c
-3.8234925,-4.065276,2,7a2d2f04
-0.17849551,-0.14652102,2,7a319d3c
5.8534517,-1.1356882,2,7a26ccfe
1.1514028,-2.3744395,2,7a368aae
2.5611944,2.1338854,4,7a306304
0.49952394,-0.50879115,4,7a3d3278
-5.9916253,-1.7121644,4,7a33375a
-6.163582,-2.9803832,4,7a221d08
-0.5176275,4.0130744,4,7a36e864
6.6148725,-0.878364,2,7a2363e8
-3.7817755,-4.434298,2,7a3b4daa
4.3713756,-0.86971766,4,7a393b00
2.0016649,-0.48920798,2,7a2a15f8
-4.725485,-1.8752038,2,7a38d124
2.0675907,5.171541,4,7a3beff8
-2.9063153,-1.8963883,4,7a30054e
3.774015,-0.40099823,4,7a2f8614
-3.5392592,-2.385074,1,7a2d77c0
4.357872,2.9921196,1,7a3ed0ce
-2.8318686,-2.9255676,3,7a35521a
0.27762696,2.0648038,3,7a1d39dc
-3.382447,3.7407026,3,7a3ee712
-1.5437512,-1.873171,2,7a391a8a
-5.0457096,-0.8125998,2,7a3726b2
0.7822258,-1.7533731,2,7a3c5038
-2.1319776,-4.0780296,2,7a1ce7a2
4.84015,0.859171,2,7a1ea8ee
2.891237,-3.7528067,2,7a3945e6
1.3470243,2.698988,3,7a1e4ade
3.2451875,-0.035027497,3,7a39a342
3.687955,-0.39039624,4,7a2c576e
-4.883745,-0.3710459,4,7a1e6276
-2.1045861,-1.642282,4,7a40fdcc
-2.9106448,3.7475674,4,7a26964e
-4.004616,-0.15322019,4,7a1ee246
-4.448574,0.6717251,4,7a26427a
-6.103592,-3.0624287,4,7a245eba
5.080578,2.3936644,4,7a22cad2
-1.3221616,4.6628966,2,7a1f5a50
-3.6161363,2.0725539,2,7a3768ca
2.7190485,2.034666,2,7a34534c
-1.7321701,3.662421,4,7a1eef16
-3.5008779,-3.471115,4,7a354ed2
-6.192283,-1.5644068,4,7a31189e
3.3139975,-1.2783921,1,7a2d3904
5.1972117,-1.1320206,1,7a3435ba
-2.934627,-3.6096697,2,7a3a3c9e
-3.4003458,-3.0001645,2,7a2fc96c
4.629554,-0.19356383,2,7a2c953a
-3.4071484,-0.61326563,2,7a2e1fc2
-3.7217536,-4.2168756,4,7a251274
-1.8611926,-2.214336,4,7a3c5614
-0.6999217,-2.6014128,3,7a258754
-2.461905,-1.1680325,3,7a356f7a
-1.9708184,3.0767584,2,7a3a2a38
-1.3499212,4.35848,2,7a408900
5.2398934,2.5572517,2,7a1ccdb2
-0.17043032,-1.0939926,2,7a21f09e
-4.433442,0.6844995,2,7a320826
-6.1358805,-0.6062224,2,7a1f4ad8
-3.581212,3.0864568,2,7a40de6e
-3.2959383,2.956948,3,7a1ff65e
6.1223087,-1.2169846,3,7a357330
1.9804274,2.1673484,4,7a41ba32
-0.704634,-2.403711,4,7a38d25a
-3.7215142,-1.7382768,2,7a41524a
6.2889643,-1.7831541,4,7a330190
1.8777745,3.4903424,4,7a387eea
-2.5747197,-4.893469,4,7a32cd88
-1.5141196,-3.7008677,4,7a4469da
-2.8124037,-1.5684278,4,7a24583e
-3.8540406,1.0987166,4,7a1db114
-1.942378,2.6461709,2,7a2d2572
3.3515563,0.39158365,4,7a3272f2
-6.9587674,-0.8334394,4,7a413f9e
2.5653255,0.5027725,1,7a4413fe
0.33759895,-2.7349837,1,7a3f08d2
-2.0303311,-1.851353,2,7a316006
0.9308818,-1.601005,2,7a3d8c50
5.5878496,-1.5572224,2,7a2ffdce
-5.554725,-3.3204308,4,7a3da92e
2.70988,0.34007624,4,7a24146e
-4.553666,0.525128,4,7a377b12
2.6894264,-3.4433844,4,7a44a8a0
-0.5865894,4.910509,4,7a2801aa
-5.9987364,-1.7389861,2,7a43e474
-1.2966677,4.8856664,2,7a440526
-6.1064916,-0.68556356,4,7a3176a4
2.202287,4.0222363,4,7a420abe
-3.3281386,-0.24492005,2,7a32c6ee
0.6635418,2.5710592,2,7a2a3ce0
-0.30407578,0.21446025,2,7a307f2e
4.734564,0.41880688,2,7a3ad280
-0.5408755,4.081939,2,7a23eec6
-6.027197,-3.4116728,4,7a36dc16
-3.640446,-2.8017943,4,7a3aaa62
-1.1857834,-2.4300315,1,7a1ecbd0
-4.67612,-1.6101068,4,7a254a6e
4.7224784,-1.6505216,1,7a32798c
-2.672547,-3.599527,1,7a360a84
-2.2514186,3.4753647,1,7a3d80ca
1.9193443,2.498316,2,7a292b02
-3.6807797,-1.670793,1,7a28c1bc
-5.066916,0.53380185,2,7a3c77d4
2.3508933,0.19149722,2,7a2703fe
4.344237,-1.3253306,2,7a333f16
-3.5070252,-1.5364265,1,7a3147ce
-1.9903693,0.65892184,4,7a43070c
-2.7579257,-1.1628323,4,7a36bbb4
-1.462327,1.3355875,4,7a1f7a76
3.0988574,0.7495687,4,7a21d370
0.25662434,2.098542,4,7a3e0acc
2.1653793,-3.5304694,4,7a42f0be
-3.946334,-4.1451726,4,7a1d48be
4.320109,3.6483173,4,7a3dbd42
-3.3127153,-1.7449452,3,7a3bcdde
-6.871369,-2.4937336,4,7a30c7e0
2.9445271,-3.1492517,4,7a251aee
-3.4592288,1.074537,4,7a448d8e
-3.5627801,2.7268937,2,7a41ea98
-3.1811373,-3.9691582,2,7a3ae05e
5.621856,-1.3028656,2,7a2d55ce
3.1546757,0.74108344,4,7a281546
-2.3918383,-1.1800444,4,7a1f00a0
3.1468399,-1.8264102,4,7a421414
1.608537,-2.0673575,4,7a2a5db0
-3.716236,1.9786055,4,7a40099e
-6.6171474,-1.7407216,2,7a30215a
1.691761,-0.3900988,4,7a4475ec
5.3755126,-1.834169,1,7a43cf34
2.89028,-3.2435808,3,7a3f1534
-3.3351734,1.457937,3,7a29cca6
5.072218,-1.1802094,2,7a3cef2a
4.021695,-2.3141556,2,7a220822
4.494434,-2.0033703,1,7a1fdd4a
-5.393431,-1.4422287,2,7a406bc8
1.9356763,3.3729165,2,7a27eef4
4.1889844,-0.7569619,4,7a2d96d8
-3.0774214,3.2266867,4,7a259df2
-0.47047704,-1.9543133,4,7a20e60e
0.056066986,-0.75366753,4,7a3eb51c
2.5901585,4.9700923,1,7a3478a4
-2.387782,-1.2114327,2,7a43d628
-0.92877376,0.21069957,4,7a389876
-3.8504057,-2.9590695,1,7a3f117e
-1.2564486,3.2544959,1,7a335f1e
-2.7167919,3.4518487,2,7a2d6668
-0.4847953,4.224437,3,7a416fe6
0.15589912,2.5881062,3,7a42ade8
1.6534245,-0.96057045,4,7a2d2a72
-1.7327993,2.0175874,4,7a1ceba8
-2.25645,-2.6030552,4,7a444112
5.4852457,-0.42503554,4,7a2ee600
4.244275,2.7064486,4,7a2e7670
0.5325358,2.0441232,4,7a3159da
-3.4803095,0.8602149,4,7a3d5c08
1.9919074,-2.231753,4,7a1ce46e
0.14361069,1.7814127,2,7a218866
-1.5582508,4.8913097,2,7a28059c
-3.0329509,-1.9398584,2,7a3bf91c
-2.1424537,2.218165,2,7a44080a
-3.8565564,1.0008255,3,7a3c8968
2.811658,4.3577056,2,7a3904fa
-1.7970711,4.8207917,2,7a224b5c
-2.3010547,-0.5773657,2,7a37b370
1.6369922,-3.4167461,4,7a2581dc
2.210311,-3.1197548,4,7a2dc8c4
3.4582462,0.15369295,4,7a3745de
3.6953492,4.329346,4,7a3fefd6
-1.5780793,-3.942298,4,7a400bba
-3.66841,1.9275713,4,7a40d75c
-3.501907,-0.23324904,4,7a1fb720
-2.235966,-3.3784044,4,7a1eb6d6
3.690632,-1.5427802,4,7a3acc40
0.3126324,2.593487,4,7a21cc22
-1.3218495,4.298619,2,7a3d9966
-2.0708299,-0.6374636,2,7a334e98
-3.6760867,-5.095733,4,7a1c734e
-1.0088372,-2.6418452,2,7a31ff02
-3.3975985,-1.0269506,2,7a1ebdca
4.2155967,-1.6114653,2,7a29a79e
-6.040349,-0.8168859,2,7a22f0de
0.95913476,-1.8217151,2,7a27c546
4.3452454,3.02717,2,7a213f3c
-5.8795195,-1.6357987,2,7a3d592e
0.22595681,4.056995,4,7a39630a
-3.8506825,1.089646,4,7a1f1216
5.4229283,-2.2232032,4,7a35fb70
3.7900834,1.4142327,4,7a40eb3e
5.327446,0.35161203,2,7a321780
-3.6818206,-2.8188605,2,7a2f3178
1.027944,3.9386344,2,7a4416d8
1.4884884,3.2521627,2,7a2c59e4
2.7248023,-1.6793475,2,7a28ad30
-0.2807834,3.3795726,2,7a2108f0
4.8343782,1.7991513,2,7a3cf6a0
-5.9604683,-2.1986568,2,7a33f15e
0.71279293,4.5131254,2,7a3d52ee
2.869233,-3.9574645,2,7a3e84f2
-2.3742006,1.8102692,2,7a2f6fc6
-2.918825,-2.9269073,4,7a294114
-3.3261197,-3.7124724,4,7a2aa040
0.11090102,-1.6909246,4,7a445f9e
-2.092941,-4.1171265,4,7a2603b4
-3.756219,-4.619037,4,7a3201e6
0.7787887,4.6341887,1,7a3e3bfa
-0.10667539,1.7375121,2,7a1d89be
2.7606652,-0.71550196,4,7a1ffdde
-2.9955223,3.331817,4,7a421694
2.919047,-1.6893085,4,7a3eb314
-2.184225,-2.8357642,4,7a1eb460
1.0710434,2.834424,2,7a3b2186
3.221587,-2.5100858,2,7a3a1048
-2.511153,-3.5934966,2,7a41338c
-0.09685163,-1.8671744,2,7a3b09d0
-2.3030992,1.5558534,2,7a4021ae
-1.6807326,2.8410149,2,7a29f9b0
2.411196,3.7333875,4,7a3a8f50
-3.9076474,-1.5482162,3,7a2ed188
4.096528,2.3093915,3,7a1dbdbc
-1.1911653,0.5515893,2,7a354c48
1.7227565,-1.5236906,4,7a32a038
3.8264108,-3.000194,3,7a3dbfae
4.101257,-0.050986033,3,7a3e4e60
2.819586,0.35588157,4,7a225476
-0.3110235,-1.9531839,4,7a3af652
-3.8727477,-0.34449247,2,7a21fb84
-6.451084,-3.1448233,2,7a3ce0ac
-0.5086935,-0.23799892,2,7a2022c8
-5.791605,-2.620006,2,7a21d3d4
1.3175238,-2.031433,2,7a1d1736
-2.731363,-2.4752312,2,7a3b3d60
-2.560167,-3.326086,2,7a28b1c2
-4.8120103,-1.3951685,2,7a2621d2
-1.2785274,2.9282405,2,7a28e66a
3.5642776,-1.4750006,2,7a3805c8
1.6008657,-0.32218012,2,7a410826
4.816879,-0.52233154,2,7a2b5c1a
0.18784495,2.5953913,2,7a30fc1a
-3.0129118,-1.9809178,2,7a303b40
1.9237452,2.603647,2,7a40377a
5.022594,-0.706912,2,7a29adac
3.2416224,1.0946811,2,7a370f24
-0.4891072,0.3446939,2,7a2f5f90
-3.631634,-1.5814748,2,7a2ccb4a
2.6908157,4.9048395,2,7a385ab4
3.9086862,3.678677,3,7a240c08
-5.6485753,-0.36367017,4,7a432a20
-5.2453513,-1.0885656,4,7a37cc48
-2.2971878,-1.3175312,4,7a3900cc
-2.2858636,-2.4307187,4,7a22f516
1.045809,-1.9017637,4,7a3e35d8
-5.377168,-1.0677651,3,7a1ddc70
-1.215061,4.479201,2,7a2f5662
5.656008,0.773759,4,7a31a03e
-0.31528246,-0.2922686,4,7a2ebfc2
-2.8875635,-2.1810107,4,7a2d2784
-3.5105112,3.1450539,4,7a29af64
-2.8664644,4.1898985,4,7a24d818
3.3612995,-2.687991,2,7a22d040
-0.6036513,-0.06833047,2,7a400e3a
2.2590806,2.2503026,4,7a298c46
6.5616965,-1.9332769,4,7a25a7fc
4.1371207,0.6403766,4,7a2a0572
4.761615,2.942581,4,7a2a07ca
-2.1900609,-4.759818,4,7a2a0284
5.0795956,-2.0423691,2,7a413184
0.5974322,-2.1807907,2,7a3b508e
-0.49569064,2.5474753,2,7a3c35f8
-1.5471035,1.9147846,2,7a1cf670
4.1453977,-0.04369945,2,7a3d3cc8
-4.3267016,-3.723805,2,7a3aa4fe
-3.407659,1.5763438,2,7a3b1c7c
2.6853244,-0.6946095,2,7a37372e
-5.9236865,-1.1981441,2,7a421342
3.950099,3.5422757,2,7a2f77a0
0.0335524,-2.9033744,2,7a20b3a0
1.0733192,-2.2244961,2,7a42f9c4
-3.8622177,-2.9162855,2,7a3481b4
0.4436356,-0.40371054,2,7a41ab28
-2.2087562,-4.4774117,4,7a3f26f0
-3.7129078,-3.7721353,4,7a3f0940
0.6418167,2.1634057,4,7a2508ba
2.6081538,-3.2905438,4,7a365b06
5.082692,2.527666,1,7a39bef4
0.599931,-0.43134263,2,7a334d58
1.5469868,-2.736453,2,7a3b749c
5.584408,-2.2541351,2,7a3c0f7e
-5.749224,-3.1155314,2,7a34f626
2.5812612,-1.127924,2,7a325c9a
1.279605,-1.763657,4,7a3a66a6
-0.59714556,4.2901974,4,7a416d70
2.3464477,4.561104,4,7a23f952
6.1839814,-1.9073738,4,7a206a3a
2.3470516,4.4522204,4,7a225110
-3.74771,-3.4579208,4,7a441af2
3.983701,-0.46638227,1,7a441c96
-3.8061626,-3.5939186,1,7a3f2c5e
1.1706636,1.3448653,1,7a25ce9e
-0.085684106,4.498498,1,7a2ec3dc
5.5615587,0.059436467,4,7a2c214a
-1.9828684,4.6016665,4,7a3048c4
-2.5762887,2.5804384,4,7a4005d4
-3.830834,-3.2011325,4,7a220caa
-6.8148327,-2.6481266,4,7a1e5506
6.4863377,-1.9920013,4,7a3c72d4
-3.5617068,1.6923133,4,7a30e8e2
1.4716954,3.7609415,2,7a401268
3.5826051,-1.9389981,2,7a25b76a
-5.8313127,-1.6881357,2,7a30ab66
5.695634,-1.7637565,2,7a330e42
1.1447682,4.4556613,2,7a216f34
4.952273,-1.4944067,2,7a40a99e
3.2826297,0.37162086,2,7a2185fa
-5.5307736,-3.2862844,2,7a387aa8
-0.43384448,2.5870862,2,7a26f670
-1.7990447,2.6498456,3,7a40299c
-2.5849752,3.2477636,4,7a32f1f0
4.104857,-3.0637715,4,7a3ba71e
4.969155,-2.137293,2,7a40e436
1.3353432,1.3340967,4,7a2bea5e
-0.18650417,-3.1775775,4,7a1f2de6
1.6716706,-2.1704652,3,7a223d2e
0.45034254,-2.4123843,2,7a3e95d2
3.9665465,-2.4607084,2,7a1fb43c
-1.912751,2.2661774,2,7a3e276e
4.9268026,-1.8043109,4,7a255e50
2.4792364,0.8766008,2,7a254fdc
-4.01873,-4.5308943,2,7a37b802
-3.958378,-0.25109842,4,7a351d5e
4.3033776,-0.9721612,4,7a320966
-2.921071,3.1685383,4,7a37eca0
4.268259,3.4913497,2,7a243cbe
-5.1724467,-1.0553542,2,7a1e84fe
-0.056755826,-0.25465444,2,7a409cf6
-4.4365354,-0.24613965,1,7a2ce026
2.0937426,-1.7504925,2,7a1d36b2
-0.59531343,2.100698,2,7a1dc7b2
5.14593,-0.4636566,2,7a307b5a
-4.420762,1.0437163,2,7a303d66
-1.3871454,-1.6101406,2,7a38aa46
0.5828057,-2.0552561,2,7a277a5a
3.116697,0.18203846,2,7a3924ee
2.8786638,1.95209,2,7a3c284c
5.858342,-0.4180863,2,7a2f16c0
-3.9514222,-4.664778,2,7a1dc67c
1.0425317,1.7966571,4,7a362eec
-4.65617,-1.6572105,2,7a1e9d18
-4.766173,-1.8693718,4,7a3119d4
-2.7016246,0.3690683,4,7a2c8cd4
4.22104,1.2855633,4,7a22a9b2
-1.6876327,4.908032,4,7a3a509e
-2.4494498,-3.0399559,4,7a447fc4
1.3201331,0.97183174,4,7a444c16
-3.7852955,-3.0160882,4,7a39345c
-3.594882,-1.7946714,2,7a34f96e
-5.2359843,-1.0355704,4,7a3a54cc
-6.406231,-1.1145777,4,7a3a3032
1.5856026,-1.6190917,2,7a42b6a8
-0.12337355,3.3157158,2,7a3b33e2
2.4964278,5.2626405,2,7a3b2406
4.7503347,2.843821,4,7a2429cc
3.994873,-2.354435,4,7a2e238c
0.7021227,1.1488708,2,7a3cb7a8
3.1190796,0.6637953,2,7a30012a
-1.5580825,-3.9331238,2,7a1e6e74
-5.1629567,-1.6620563,2,7a2a868c
-2.291587,3.0316842,2,7a231730
1.7955014,0.026380254,2,7a4109ca
2.2288783,2.4165967,2,7a2601a2
5.2832026,-0.510504,2,7a228310
